OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0005_0001.mp4	71928	59.94006
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0006_0001.mp4	71928	59.94006
20220521-3-NAKED	0	0	0.00000	0	20220521_BOTTOM_3_0007_0001.mp4	60605	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0001_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0002_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0003_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0004_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0005_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0006_0001.mp4	71928	59.94006
20220521-3-NAKED	1	0	0.00000	0	20220521_TOP_3_0007_0001.mp4	64095	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0001_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0005_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0006_0001.mp4	71928	59.94006
20220521-3-SQUID	0	0	0.00000	0	20220521_BOTTOM_3_0007_0001.mp4	60605	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0001_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0002_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0003_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0004_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0005_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0006_0001.mp4	71928	59.94006
20220521-3-SQUID	1	0	0.00000	0	20220521_TOP_3_0007_0001.mp4	64095	59.94006
20220521-4-NAKED	0	0	0.00000	0	20220521_BOTTOM_4_0001_0001.mp4	71928	59.94006
20220521-4-NAKED	0	0	0.00000	0	20220521_BOTTOM_4_0002_0001.mp4	71928	59.94006
20220521-4-NAKED	0	0	0.00000	0	20220521_BOTTOM_4_0003_0001.mp4	71928	59.94006
20220521-4-NAKED	0	0	0.00000	0	20220521_BOTTOM_4_0004_0001.mp4	71928	59.94006
20220521-4-NAKED	0	0	0.00000	0	20220521_BOTTOM_4_0005_0001.mp4	49556	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_4_0001_0001.mp4	71928	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_4_0002_0001.mp4	71928	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_4_0003_0001.mp4	71928	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_4_0004_0001.mp4	71928	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_4_0005_0001.mp4	44290	59.94006
20220521-4-NAKED	1	0	0.00000	0	20220521_TOP_1_0001_0001.mp4	71928	59.94006
20220523-1-NAKED	0	0	0.00000	0	20220523_BOTTOM_1_0001_0001.mp4	71928	59.94006
20220523-1-NAKED	0	0	0.00000	0	20220523_BOTTOM_1_0002_0001.mp4	71928	59.94006
20220523-1-NAKED	0	0	0.00000	0	20220523_BOTTOM_1_0003_0001.mp4	66498	59.94006
20220523-1-NAKED	1	0	0.00000	0	20220523_TOP_1_0001_0001.mp4	71928	59.94006
20220523-1-NAKED	1	0	0.00000	0	20220523_TOP_1_0002_0001.mp4	71928	59.94006
20220523-1-NAKED	1	0	0.00000	0	20220523_TOP_1_0003_0001.mp4	71928	59.94006
20220523-1-NAKED	1	0	0.00000	0	20220523_TOP_1_0004_0001.mp4	33451	59.94006
20220523-2-NAKED	0	0	0.00000	0	20220523_BOTTOM_2_0001_0001.mp4	71928	59.94006
20220523-2-NAKED	0	0	0.00000	0	20220523_BOTTOM_2_0002_0001.mp4	71928	59.94006
20220523-2-NAKED	0	0	0.00000	0	20220523_BOTTOM_2_0003_0001.mp4	71928	59.94006
20220523-2-NAKED	0	0	0.00000	0	20220523_BOTTOM_2_0004_0001.mp4	71928	59.94006
20220523-2-NAKED	0	0	0.00000	0	20220523_BOTTOM_2_0005_0001.mp4	760	59.94006
20220523-2-NAKED	1	0	0.00000	0	20220523_TOP_2_0001_0001.mp4	71928	59.94006
20220523-2-NAKED	1	0	0.00000	0	20220523_TOP_2_0002_0001.mp4	71928	59.94006
20220523-2-NAKED	1	0	0.00000	0	20220523_TOP_2_0003_0001.mp4	71928	59.94006
20220523-2-NAKED	1	0	0.00000	0	20220523_TOP_2_0004_0001.mp4	71928	59.94006
20220523-2-NAKED	1	0	0.00000	0	20220523_TOP_2_0005_0001.mp4	7383	59.94006
20220523-3-NAKED	0	0	0.00000	0	20220523_BOTTOM_3_0001_0001.mp4	71928	59.94006
20220523-3-NAKED	0	0	0.00000	0	20220523_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220523-3-NAKED	0	0	0.00000	0	20220523_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220523-3-NAKED	0	0	0.00000	0	20220523_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220523-3-NAKED	0	0	0.00000	0	20220523_BOTTOM_3_0005_0001.mp4	65408	59.94006
20220523-3-NAKED	1	0	0.00000	0	20220523_TOP_3_0001_0001.mp4	71928	59.94006
20220523-3-NAKED	1	0	0.00000	0	20220523_TOP_3_0002_0001.mp4	71928	59.94006
20220523-3-NAKED	1	0	0.00000	0	20220523_TOP_3_0003_0001.mp4	71928	59.94006
20220523-3-NAKED	1	0	0.00000	0	20220523_TOP_3_0004_0001.mp4	71928	59.94006
20220523-3-NAKED	1	0	0.00000	0	20220523_TOP_3_0005_0001.mp4	69379	59.94006
20220523-3-SQUID	0	0	0.00000	0	20220523_BOTTOM_3_0001_0001.mp4	71928	59.94006
20220523-3-SQUID	0	0	0.00000	0	20220523_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220523-3-SQUID	0	0	0.00000	0	20220523_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220523-3-SQUID	0	0	0.00000	0	20220523_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220523-3-SQUID	0	0	0.00000	0	20220523_BOTTOM_3_0005_0001.mp4	65408	59.94006
20220523-3-SQUID	1	0	0.00000	0	20220523_TOP_3_0001_0001.mp4	71928	59.94006
20220523-3-SQUID	1	0	0.00000	0	20220523_TOP_3_0002_0001.mp4	71928	59.94006
20220523-3-SQUID	1	0	0.00000	0	20220523_TOP_3_0003_0001.mp4	71928	59.94006
20220523-3-SQUID	1	0	0.00000	0	20220523_TOP_3_0004_0001.mp4	71928	59.94006
20220523-3-SQUID	1	0	0.00000	0	20220523_TOP_3_0005_0001.mp4	69379	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0001_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0002_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0003_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0004_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0005_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0006_0001.mp4	71928	59.94006
20220523-4-SQUID	0	0	0.00000	0	20220523_BOTTOM_4_0007_0001.mp4	68160	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0001_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0002_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0003_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0004_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0005_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0006_0001.mp4	71928	59.94006
20220523-4-SQUID	1	0	0.00000	0	20220523_TOP_4_0007_0001.mp4	68005	59.94006
20220523-5-SQUID	0	0	0.00000	0	20220523_BOTTOM_5_0001_0001.mp4	71928	59.94006
20220523-5-SQUID	0	0	0.00000	0	20220523_BOTTOM_5_0002_0001.mp4	71928	59.94006
20220523-5-SQUID	0	0	0.00000	0	20220523_BOTTOM_5_0003_0001.mp4	652	59.94006
20220523-5-SQUID	1	0	0.00000	0	20220523_TOP_5_0001_0001.mp4	71928	59.94006
20220523-5-SQUID	1	0	0.00000	0	20220523_TOP_5_0002_0001.mp4	71928	59.94006
20220523-5-SQUID	1	0	0.00000	0	20220523_TOP_5_0003_0001.mp4	1968	59.94006
20220525-SQUID-1	0	0	0.00000	0	20220525_BOTTOM_1_0001_0001.mp4	71928	59.94006
20220525-SQUID-1	0	0	0.00000	0	20220525_BOTTOM_1_0002_0001.mp4	71928	59.94006
20220525-SQUID-1	0	0	0.00000	0	20220525_BOTTOM_1_0003_0001.mp4	30459	59.94006
20220525-SQUID-1	1	0	0.00000	0	20220525_TOP_1_0001_0001.mp4	71928	59.94006
20220525-SQUID-1	1	0	0.00000	0	20220525_TOP_1_0002_0001.mp4	71928	59.94006
20220525-SQUID-1	1	0	0.00000	0	20220525_TOP_1_0003_0001.mp4	44348	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0001_0001.mp4	71928	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0002_0001.mp4	71928	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0003_0001.mp4	71928	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0004_0001.mp4	71928	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0005_0001.mp4	71928	59.94006
20220525-2-SQUID	0	0	0.00000	0	20220525_BOTTOM_2_0006_0001.mp4	36290	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0001_0001.mp4	71928	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0002_0001.mp4	71928	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0003_0001.mp4	71928	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0004_0001.mp4	71928	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0005_0001.mp4	71928	59.94006
20220525-2-SQUID	1	0	0.00000	0	20220525_TOP_2_0006_0001.mp4	56426	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0001_0001.mp4	71928	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0005_0001.mp4	71928	59.94006
20220525-3-NAKED	0	0	0.00000	0	20220525_BOTTOM_3_0006_0001.mp4	13437	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0001_0001.mp4	71928	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0002_0001.mp4	71928	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0003_0001.mp4	71928	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0004_0001.mp4	71928	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0005_0001.mp4	71928	59.94006
20220525-3-NAKED	1	0	0.00000	0	20220525_TOP_3_0006_0001.mp4	7393	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0001_0001.mp4	71928	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0002_0001.mp4	71928	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0003_0001.mp4	71928	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0004_0001.mp4	71928	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0005_0001.mp4	71928	59.94006
20220525-3-SQUID	0	0	0.00000	0	20220525_BOTTOM_3_0006_0001.mp4	13437	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0001_0001.mp4	71928	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0002_0001.mp4	71928	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0003_0001.mp4	71928	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0004_0001.mp4	71928	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0005_0001.mp4	71928	59.94006
20220525-3-SQUID	1	0	0.00000	0	20220525_TOP_3_0006_0001.mp4	7393	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0001_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0002_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0003_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0004_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0005_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0006_0001.mp4	71928	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0007_0001.mp4	71929	59.94006
20220525-4-NAKED	0	0	0.00000	0	20220525_BOTTOM_4_0008_0001.mp4	62676	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0001_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0002_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0003_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0004_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0005_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0006_0001.mp4	71928	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0007_0001.mp4	71929	59.94006
20220525-4-NAKED	1	0	0.00000	0	20220525_TOP_4_0008_0001.mp4	58412	59.94006
20220525-5-NAKED	0	0	0.00000	0	20220525_BOTTOM_5_0001_0001.mp4	71928	59.94006
20220525-5-NAKED	0	0	0.00000	0	20220525_BOTTOM_5_0002_0001.mp4	71928	59.94006
20220525-5-NAKED	0	0	0.00000	0	20220525_BOTTOM_5_0003_0001.mp4	71928	59.94006
20220525-5-NAKED	0	0	0.00000	0	20220525_BOTTOM_5_0004_0001.mp4	33930	59.94006
20220525-5-NAKED	1	0	0.00000	0	20220525_TOP_5_0001_0001.mp4	71928	59.94006
20220525-5-NAKED	1	0	0.00000	0	20220525_TOP_5_0002_0001.mp4	71928	59.94006
20220525-5-NAKED	1	0	0.00000	0	20220525_TOP_5_0003_0001.mp4	71928	59.94006
20220525-5-NAKED	1	0	0.00000	0	20220525_TOP_5_0004_0001.mp4	41275	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0001_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0002_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0003_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0004_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0005_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0006_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0007_0001.mp4	71929	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0008_0001.mp4	71928	59.94006
20220526-1-SQUID	0	0	0.00000	0	20220526_BOTTOM_1_0009_0001.mp4	29733	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0001_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0002_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0003_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0004_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0005_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0006_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0007_0001.mp4	71929	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0008_0001.mp4	71928	59.94006
20220526-1-SQUID	1	0	0.00000	0	20220526_TOP_1_0009_0001.mp4	24932	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0001_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0002_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0003_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0004_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0005_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0006_0001.mp4	71928	59.94006
20220526-2-NAKED	0	0	0.00000	0	20220526_BOTTOM_2_0007_0001.mp4	62535	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0001_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0002_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0003_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0004_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0005_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0006_0001.mp4	71928	59.94006
20220526-2-NAKED	1	0	0.00000	0	20220526_TOP_2_0007_0001.mp4	57933	59.94006
20220526-2-SQUID	0	0	0.00000	0	20220526_BOTTOM_2_0001_0001.mp4	71928	59.94006
20220526-2-SQUID	0	0	0.00000	0	20220526_BOTTOM_2_0002_0001.mp4	71928	59.94006
20220526-2-SQUID	0	0	0.00000	0	20220526_BOTTOM_2_0003_0001.mp4	71928	59.94006
